"endtime","starttime","censored","model"
10420,54,TRUE,23
10635,30,TRUE,23
10039,105,TRUE,23
10420,54,TRUE,23
10445,31,TRUE,23
10229,31,TRUE,23
11117,8,TRUE,23
11117,8,TRUE,23
10038,104,TRUE,23
10351,105,TRUE,23
10421,127,TRUE,23
11456,57,TRUE,23
10736,35,TRUE,23
10625,30,TRUE,23
11504,34,TRUE,23
10624,30,TRUE,23
10031,107,TRUE,23
10229,31,TRUE,23
10421,127,TRUE,23
10624,30,TRUE,23
10687,57,TRUE,23
11455,57,TRUE,23
11504,34,TRUE,23
11409,35,TRUE,23
8358,103,TRUE,23
10031,107,TRUE,23
2434,35,FALSE,23
11115,29,TRUE,23
10635,30,TRUE,23
10687,57,TRUE,23
10039,105,TRUE,23
10614,32,TRUE,23
10445,31,TRUE,23
10614,32,TRUE,23
11455,57,TRUE,23
10422,127,TRUE,23
10445,31,TRUE,23
11116,29,TRUE,23
11115,29,TRUE,23
11455,57,TRUE,23
10422,127,TRUE,23
11504,34,TRUE,23
11117,8,TRUE,23
10420,54,TRUE,23
11504,35,TRUE,23
10013,108,TRUE,23
10039,104,TRUE,23
10614,32,TRUE,23
10422,127,TRUE,23
10614,32,TRUE,23
10422,127,TRUE,23
11117,8,TRUE,23
11504,34,TRUE,23
10229,31,TRUE,23
10038,103,TRUE,23
11504,34,TRUE,23
10038,103,TRUE,23
11407,35,TRUE,23
11503,34,TRUE,23
10445,31,TRUE,23
10031,106,TRUE,23
10039,104,TRUE,23
10032,106,TRUE,23
10445,30,TRUE,23
10444,30,TRUE,23
11448,54,TRUE,23
11452,55,TRUE,23
10421,127,TRUE,23
10427,133,TRUE,23
10420,54,TRUE,23
11117,8,TRUE,23
10625,30,TRUE,23
10421,54,TRUE,23
11503,33,TRUE,23
10032,107,TRUE,23
10012,108,TRUE,23
11118,8,TRUE,23
10737,35,TRUE,23
10422,126,TRUE,23
10421,127,TRUE,23
10032,107,TRUE,23
10428,133,TRUE,23
10013,108,TRUE,23
11115,28,TRUE,23
10423,126,TRUE,23
10423,126,TRUE,23
10625,30,TRUE,23
318,30,FALSE,23
11410,35,TRUE,23
4348,30,FALSE,23
11455,57,TRUE,23
11504,33,TRUE,23
10688,57,TRUE,23
11504,34,TRUE,23
11115,28,TRUE,23
11455,57,TRUE,23
11456,57,TRUE,23
11115,29,TRUE,23
11410,35,TRUE,23
10230,31,TRUE,23
10376,10,TRUE,23
10040,105,TRUE,23
10614,32,TRUE,23
11409,35,TRUE,23
1905,10,FALSE,23
11504,34,TRUE,23
11502,31,TRUE,23
10737,35,TRUE,23
11505,34,TRUE,23
10420,53,TRUE,23
10039,103,TRUE,23
10031,106,TRUE,23
4521,34,FALSE,23
11116,29,TRUE,23
10032,107,TRUE,23
10737,35,TRUE,23
11455,57,TRUE,23
10445,31,TRUE,23
10495,33,TRUE,23
11504,34,TRUE,23
10039,105,TRUE,23
11409,35,TRUE,23
11115,29,TRUE,23
10040,105,TRUE,23
4347,29,FALSE,23
10039,104,TRUE,23
10422,127,TRUE,23
11455,56,TRUE,23
10444,30,TRUE,23
2216,57,FALSE,23
10031,106,TRUE,23
11115,28,TRUE,23
11504,33,TRUE,23
10039,103,TRUE,23
11504,34,TRUE,23
10377,10,TRUE,23
10686,56,TRUE,23
10031,106,TRUE,23
10229,31,TRUE,23
10737,34,TRUE,23
10420,54,TRUE,23
10445,31,TRUE,23
10445,31,TRUE,23
10420,54,TRUE,23
10039,104,TRUE,23
10351,105,TRUE,23
10444,30,TRUE,23
10444,30,TRUE,23
10031,106,TRUE,23
10043,111,TRUE,23
10039,105,TRUE,23
10686,56,TRUE,23
2359,31,FALSE,23
10040,105,TRUE,23
10038,103,TRUE,23
11505,35,TRUE,23
10445,31,TRUE,23
10445,31,TRUE,23
10737,34,TRUE,23
10043,110,TRUE,23
8359,103,TRUE,23
10229,32,TRUE,23
9369,84,TRUE,23
10043,110,TRUE,23
10039,104,TRUE,23
10352,105,TRUE,23
10351,105,TRUE,23
10040,104,TRUE,23
10040,105,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10229,32,TRUE,23
10444,30,TRUE,23
10039,105,TRUE,23
10031,106,TRUE,23
10040,105,TRUE,23
10039,103,TRUE,23
8359,103,TRUE,23
8359,104,TRUE,23
10687,56,TRUE,23
10446,31,TRUE,23
10039,103,TRUE,23
8360,104,TRUE,23
10039,105,TRUE,23
10038,103,TRUE,23
8359,103,TRUE,23
10446,31,TRUE,23
10039,104,TRUE,23
10039,103,TRUE,23
10351,106,TRUE,23
10445,30,TRUE,23
8360,104,TRUE,23
10031,106,TRUE,23
10038,103,TRUE,23
11502,30,TRUE,23
10687,57,TRUE,23
10229,32,TRUE,23
10687,56,TRUE,23
10038,103,TRUE,23
10352,105,TRUE,23
10688,56,TRUE,23
10039,103,TRUE,23
10688,57,TRUE,23
8359,103,TRUE,23
10687,57,TRUE,23
8360,104,TRUE,23
9369,84,TRUE,23
10446,31,TRUE,23
8193,57,FALSE,23
10446,31,TRUE,23
10688,57,TRUE,23
8360,104,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
8360,103,TRUE,23
10039,105,TRUE,23
10038,104,TRUE,23
10444,30,TRUE,23
10040,105,TRUE,23
10039,104,TRUE,23
10038,103,TRUE,23
10039,103,TRUE,23
9368,84,TRUE,23
10031,106,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
9369,84,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
10230,31,TRUE,23
10039,103,TRUE,23
10044,111,TRUE,23
10040,105,TRUE,23
10039,103,TRUE,23
2455,103,FALSE,23
10039,103,TRUE,23
10039,103,TRUE,23
10039,104,TRUE,23
10445,30,TRUE,23
10039,103,TRUE,23
8369,113,TRUE,23
10039,104,TRUE,23
10040,104,TRUE,23
10039,103,TRUE,23
8360,104,TRUE,23
10352,105,TRUE,23
10039,105,TRUE,23
10039,103,TRUE,23
10032,106,TRUE,23
10686,56,TRUE,23
177,105,FALSE,23
11456,57,TRUE,23
10444,30,TRUE,23
10230,31,TRUE,23
10229,31,TRUE,23
8359,103,TRUE,23
10040,105,TRUE,23
8359,104,TRUE,23
10351,106,TRUE,23
10039,105,TRUE,23
10042,109,TRUE,23
10039,105,TRUE,23
10038,103,TRUE,23
10039,105,TRUE,23
10042,110,TRUE,23
10031,106,TRUE,23
10037,103,TRUE,23
10038,103,TRUE,23
10229,31,TRUE,23
10687,56,TRUE,23
10445,31,TRUE,23
10351,106,TRUE,23
10039,105,TRUE,23
10031,106,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10351,105,TRUE,23
10038,103,TRUE,23
10040,105,TRUE,23
10352,105,TRUE,23
10352,106,TRUE,23
10230,32,TRUE,23
10031,106,TRUE,23
10038,103,TRUE,23
10032,106,TRUE,23
10032,106,TRUE,23
10039,105,TRUE,23
9128,57,FALSE,23
10687,56,TRUE,23
10229,32,TRUE,23
8360,104,TRUE,23
10041,109,TRUE,23
10230,32,TRUE,23
10032,106,TRUE,23
10229,31,TRUE,23
10230,32,TRUE,23
10032,106,TRUE,23
10687,57,TRUE,23
10446,31,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10038,104,TRUE,23
10444,30,TRUE,23
8360,104,TRUE,23
9369,84,TRUE,23
8360,103,TRUE,23
9369,84,TRUE,23
10039,103,TRUE,23
8359,103,TRUE,23
8360,104,TRUE,23
10353,105,TRUE,23
10040,105,TRUE,23
8359,103,TRUE,23
10039,103,TRUE,23
8357,103,TRUE,23
10038,103,TRUE,23
8369,113,TRUE,23
10039,104,TRUE,23
10039,103,TRUE,23
8356,103,TRUE,23
10039,103,TRUE,23
10352,105,TRUE,23
8359,103,TRUE,23
8360,104,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10686,56,TRUE,23
10039,105,TRUE,23
8360,104,TRUE,23
10229,32,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
10351,105,TRUE,23
8356,103,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10043,111,TRUE,23
10444,30,TRUE,23
8359,103,TRUE,23
10444,30,TRUE,23
10043,111,TRUE,23
10039,105,TRUE,23
10351,106,TRUE,23
8357,103,TRUE,23
10032,106,TRUE,23
10040,105,TRUE,23
8359,103,TRUE,23
10040,105,TRUE,23
10352,105,TRUE,23
10229,31,TRUE,23
10040,105,TRUE,23
10039,105,TRUE,23
10351,105,TRUE,23
10444,30,TRUE,23
10039,105,TRUE,23
10229,31,TRUE,23
10037,104,TRUE,23
10040,104,TRUE,23
9368,84,TRUE,23
10445,30,TRUE,23
10352,105,TRUE,23
10032,106,TRUE,23
10039,105,TRUE,23
10444,30,TRUE,23
10032,106,TRUE,23
6846,30,FALSE,23
3654,31,FALSE,23
10445,30,TRUE,23
10032,107,TRUE,23
10039,105,TRUE,23
11116,29,TRUE,23
10041,105,TRUE,23
10632,30,TRUE,23
10420,54,TRUE,23
10039,104,TRUE,23
10615,32,TRUE,23
11503,33,TRUE,23
11504,34,TRUE,23
10614,32,TRUE,23
10636,30,TRUE,23
10038,103,TRUE,23
10229,31,TRUE,23
10013,108,TRUE,23
11116,28,TRUE,23
11503,33,TRUE,23
10039,105,TRUE,23
10039,104,TRUE,23
10039,104,TRUE,23
10354,108,TRUE,23
10039,103,TRUE,23
11503,33,TRUE,23
11505,35,TRUE,23
11115,28,TRUE,23
10013,108,TRUE,23
7664,106,TRUE,23
11115,29,TRUE,23
8359,104,TRUE,23
8359,104,TRUE,23
10039,104,TRUE,23
10495,33,TRUE,23
10495,81,TRUE,23
2220,36,FALSE,23
11115,29,TRUE,23
10031,106,TRUE,23
10445,31,TRUE,23
852,108,FALSE,23
10737,34,TRUE,23
10428,133,TRUE,23
10445,31,TRUE,23
10495,80,TRUE,23
10614,31,TRUE,23
11115,28,TRUE,23
7664,106,TRUE,23
10422,127,TRUE,23
10614,31,TRUE,23
11409,35,TRUE,23
11453,54,TRUE,23
10040,105,TRUE,23
10614,31,TRUE,23
10038,103,TRUE,23
10039,104,TRUE,23
10445,31,TRUE,23
11451,54,TRUE,23
10376,9,TRUE,23
11503,33,TRUE,23
10523,36,TRUE,23
9989,108,TRUE,23
8360,103,TRUE,23
10736,34,TRUE,23
10422,127,TRUE,23
10737,34,TRUE,23
11117,8,TRUE,23
10444,30,TRUE,23
11451,55,TRUE,23
11451,55,TRUE,23
11455,56,TRUE,23
10421,54,TRUE,23
11504,34,TRUE,23
10687,57,TRUE,23
10635,30,TRUE,23
10687,57,TRUE,23
10566,79,TRUE,23
10737,35,TRUE,23
10421,127,TRUE,23
10038,103,TRUE,23
10736,35,TRUE,23
10737,35,TRUE,23
10039,105,TRUE,23
10421,54,TRUE,23
11117,8,TRUE,23
10039,104,TRUE,23
7665,105,TRUE,23
11504,34,TRUE,23
10037,103,TRUE,23
8358,103,TRUE,23
10039,104,TRUE,23
10031,107,TRUE,23
11117,8,TRUE,23
10351,105,TRUE,23
10031,107,TRUE,23
7664,106,TRUE,23
11504,34,TRUE,23
10421,127,TRUE,23
10738,34,TRUE,23
10420,54,TRUE,23
11506,34,TRUE,23
10012,108,TRUE,23
11115,29,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
10625,30,TRUE,23
10039,104,TRUE,23
11504,34,TRUE,23
10038,104,TRUE,23
11452,53,TRUE,23
11501,31,TRUE,23
10229,31,TRUE,23
10495,33,TRUE,23
10038,103,TRUE,23
10038,103,TRUE,23
10427,133,TRUE,23
10686,57,TRUE,23
10736,34,TRUE,23
8358,103,TRUE,23
10687,57,TRUE,23
11117,8,TRUE,23
10625,30,TRUE,23
10422,127,TRUE,23
10041,105,TRUE,23
10355,108,TRUE,23
10634,30,TRUE,23
7664,106,TRUE,23
11116,29,TRUE,23
10687,57,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
10039,103,TRUE,23
10446,31,TRUE,23
8500,30,FALSE,23
11409,35,TRUE,23
10736,34,TRUE,23
10636,29,TRUE,23
11117,8,TRUE,23
10352,105,TRUE,23
10687,57,TRUE,23
10038,103,TRUE,23
10040,105,TRUE,23
10687,57,TRUE,23
10427,133,TRUE,23
10038,103,TRUE,23
10445,31,TRUE,23
10039,104,TRUE,23
10421,127,TRUE,23
11409,35,TRUE,23
10355,108,TRUE,23
10040,104,TRUE,23
11504,34,TRUE,23
3465,35,FALSE,23
10032,106,TRUE,23
10041,105,TRUE,23
10736,34,TRUE,23
11506,34,TRUE,23
10496,32,TRUE,23
11504,34,TRUE,23
10229,31,TRUE,23
10306,34,FALSE,23
10687,57,TRUE,23
10040,104,TRUE,23
10041,106,TRUE,23
8359,103,TRUE,23
7327,31,FALSE,23
8368,113,TRUE,23
10687,57,TRUE,23
11117,8,TRUE,23
10420,54,TRUE,23
10421,127,TRUE,23
10354,108,TRUE,23
11118,8,TRUE,23
10445,31,TRUE,23
10614,32,TRUE,23
8369,113,TRUE,23
10687,57,TRUE,23
6731,683,TRUE,23
6731,683,TRUE,23
6731,683,TRUE,23
6731,684,TRUE,23
6701,662,TRUE,23
8355,103,TRUE,23
6731,683,TRUE,23
6700,662,TRUE,23
6178,515,TRUE,23
10038,103,TRUE,23
6731,683,TRUE,23
10420,54,TRUE,23
10043,110,TRUE,23
10039,105,TRUE,23
10421,55,TRUE,23
10040,106,TRUE,23
10444,30,TRUE,23
10211,13,TRUE,23
10040,106,TRUE,23
10039,105,TRUE,23
10043,110,TRUE,23
10043,110,TRUE,23
10042,110,TRUE,23
10043,110,TRUE,23
1160,9,FALSE,23
10040,105,TRUE,23
5981,54,FALSE,23
10040,106,TRUE,23
10040,105,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10042,110,TRUE,23
10038,105,TRUE,23
10040,105,TRUE,23
10044,109,TRUE,23
10040,105,TRUE,23
10042,110,TRUE,23
10427,132,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
9466,12,TRUE,23
10043,110,TRUE,23
10040,106,TRUE,23
10040,105,TRUE,23
10042,110,TRUE,23
2434,11,TRUE,23
8357,103,TRUE,23
10044,111,TRUE,23
6178,515,TRUE,23
7664,105,TRUE,23
10355,110,TRUE,23
6731,684,TRUE,23
6174,511,TRUE,23
10356,109,TRUE,23
6727,680,TRUE,23
6178,515,TRUE,23
6566,14,TRUE,23
9468,13,TRUE,23
10041,105,TRUE,23
6732,683,TRUE,23
10427,132,TRUE,23
6178,515,TRUE,23
6178,515,TRUE,23
6728,681,TRUE,23
6178,515,TRUE,23
8243,36,TRUE,23
6149,488,TRUE,23
7678,128,TRUE,23
6728,681,TRUE,23
10038,106,TRUE,23
6173,510,TRUE,23
6729,681,TRUE,23
6726,679,TRUE,23
5293,134,TRUE,23
7664,106,TRUE,23
6727,679,TRUE,23
6729,681,TRUE,23
8243,36,TRUE,23
6727,678,TRUE,23
6727,679,TRUE,23
6727,680,TRUE,23
7664,105,TRUE,23
6150,487,TRUE,23
6173,510,TRUE,23
6150,487,TRUE,23
6150,488,TRUE,23
7679,128,TRUE,23
6732,683,TRUE,23
6727,680,TRUE,23
6173,510,TRUE,23
6729,681,TRUE,23
7679,128,TRUE,23
6727,680,TRUE,23
7678,128,TRUE,23
6150,487,TRUE,23
7678,128,TRUE,23
6149,487,TRUE,23
5293,134,TRUE,23
5293,134,TRUE,23
5294,133,TRUE,23
6173,510,TRUE,23
8243,36,TRUE,23
8359,103,TRUE,23
10038,104,TRUE,23
8359,103,TRUE,23
8359,103,TRUE,23
8359,104,TRUE,23
8360,104,TRUE,23
8359,104,TRUE,23
8360,104,TRUE,23
8359,104,TRUE,23
8359,103,TRUE,23
8359,103,TRUE,23
8359,103,TRUE,23
6174,511,TRUE,23
6149,488,TRUE,23
7664,106,TRUE,23
6149,488,TRUE,23
6173,510,TRUE,23
10037,105,TRUE,23
6727,679,TRUE,23
6727,680,TRUE,23
7678,128,TRUE,23
6172,510,TRUE,23
6728,681,TRUE,23
6726,678,TRUE,23
6173,511,TRUE,23
6727,680,TRUE,23
7678,128,TRUE,23
6150,487,TRUE,23
8243,36,TRUE,23
7678,128,TRUE,23
7678,128,TRUE,23
6173,510,TRUE,23
7678,128,TRUE,23
5293,134,TRUE,23
6726,678,TRUE,23
8243,36,TRUE,23
6726,679,TRUE,23
5293,134,TRUE,23
6727,679,TRUE,23
6149,487,TRUE,23
6732,683,TRUE,23
6173,510,TRUE,23
6726,679,TRUE,23
5294,134,TRUE,23
5293,134,TRUE,23
6731,683,TRUE,23
7664,105,TRUE,23
6727,678,TRUE,23
6731,683,TRUE,23
10212,13,TRUE,23
6173,511,TRUE,23
6174,511,TRUE,23
6173,510,TRUE,23
6150,487,TRUE,23
6173,511,TRUE,23
6173,510,TRUE,23
6173,510,TRUE,23
6173,510,TRUE,23
6726,679,TRUE,23
6150,488,TRUE,23
6726,679,TRUE,23
8244,36,TRUE,23
10427,132,TRUE,23
10354,108,TRUE,23
6727,679,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10043,111,TRUE,23
10039,105,TRUE,23
8286,32,TRUE,23
10427,132,TRUE,23
6174,511,TRUE,23
6174,511,TRUE,23
6732,684,TRUE,23
10042,110,TRUE,23
6727,679,TRUE,23
5294,134,TRUE,23
6729,681,TRUE,23
6174,511,TRUE,23
6173,510,TRUE,23
6727,678,TRUE,23
6172,510,TRUE,23
5294,134,TRUE,23
6174,511,TRUE,23
7382,14,TRUE,23
6727,679,TRUE,23
7665,106,TRUE,23
6173,510,TRUE,23
6174,511,TRUE,23
5294,134,TRUE,23
6729,681,TRUE,23
6150,487,TRUE,23
7665,106,TRUE,23
5294,134,TRUE,23
8244,36,TRUE,23
6173,510,TRUE,23
8243,36,TRUE,23
6150,488,TRUE,23
6727,678,TRUE,23
8244,36,TRUE,23
6732,684,TRUE,23
7663,106,TRUE,23
7678,128,TRUE,23
7664,105,TRUE,23
8287,32,TRUE,23
7678,128,TRUE,23
6150,488,TRUE,23
6174,511,TRUE,23
6173,511,TRUE,23
7678,128,TRUE,23
6150,487,TRUE,23
7665,106,TRUE,23
7679,128,TRUE,23
7678,128,TRUE,23
7665,106,TRUE,23
6731,683,TRUE,23
8244,36,TRUE,23
6173,511,TRUE,23
6150,487,TRUE,23
6174,511,TRUE,23
6150,488,TRUE,23
8338,110,FALSE,23
7664,106,TRUE,23
10038,104,TRUE,23
5293,134,TRUE,23
10040,105,TRUE,23
6173,510,TRUE,23
6727,679,TRUE,23
6727,679,TRUE,23
10044,109,TRUE,23
6174,511,TRUE,23
10039,105,TRUE,23
6176,513,TRUE,23
10044,109,TRUE,23
10039,104,TRUE,23
6176,513,TRUE,23
10043,109,TRUE,23
10039,104,TRUE,23
10355,108,TRUE,23
10043,109,TRUE,23
10039,104,TRUE,23
10031,107,TRUE,23
10420,54,TRUE,23
10355,110,TRUE,23
7808,105,FALSE,23
6176,513,TRUE,23
10031,107,TRUE,23
10038,104,TRUE,23
6176,513,TRUE,23
10038,104,TRUE,23
10356,110,TRUE,23
6176,513,TRUE,23
10043,109,TRUE,23
10043,109,TRUE,23
10038,104,TRUE,23
10039,105,TRUE,23
10039,104,TRUE,23
8484,109,FALSE,23
10420,53,TRUE,23
10043,111,TRUE,23
10421,55,TRUE,23
10037,105,TRUE,23
10038,105,TRUE,23
10420,53,TRUE,23
10038,104,TRUE,23
10037,104,TRUE,23
10037,103,TRUE,23
10013,108,TRUE,23
10044,109,TRUE,23
10038,103,TRUE,23
10043,109,TRUE,23
10044,109,TRUE,23
6172,510,TRUE,23
10044,109,TRUE,23
10040,106,TRUE,23
6176,513,TRUE,23
10040,106,TRUE,23
6176,513,TRUE,23
6176,513,TRUE,23
6176,513,TRUE,23
10356,110,TRUE,23
10039,105,TRUE,23
10420,53,TRUE,23
10038,103,TRUE,23
10043,110,TRUE,23
10013,108,TRUE,23
10229,31,TRUE,23
10038,103,TRUE,23
10013,108,TRUE,23
10229,31,TRUE,23
10044,109,TRUE,23
6176,513,TRUE,23
10356,110,TRUE,23
10044,109,TRUE,23
6106,110,FALSE,23
6177,513,TRUE,23
10038,104,TRUE,23
10031,107,TRUE,23
10043,111,TRUE,23
10037,106,TRUE,23
7141,110,FALSE,23
10229,31,TRUE,23
10044,111,TRUE,23
10421,55,TRUE,23
10229,31,TRUE,23
6176,513,TRUE,23
10043,109,TRUE,23
6732,684,TRUE,23
6176,513,TRUE,23
10038,104,TRUE,23
10039,104,TRUE,23
10354,108,TRUE,23
10039,105,TRUE,23
10032,107,TRUE,23
10043,109,TRUE,23
6177,513,TRUE,23
10421,55,TRUE,23
6589,13,TRUE,23
10013,108,TRUE,23
6444,12,TRUE,23
10430,13,TRUE,23
10038,106,TRUE,23
10230,31,TRUE,23
10421,55,TRUE,23
6176,513,TRUE,23
10420,54,TRUE,23
10041,106,TRUE,23
10427,132,TRUE,23
6729,681,TRUE,23
6150,487,TRUE,23
7679,128,TRUE,23
6149,488,TRUE,23
6727,680,TRUE,23
10041,106,TRUE,23
10040,106,TRUE,23
10427,132,TRUE,23
10302,9,TRUE,23
10428,132,TRUE,23
10040,106,TRUE,23
10229,31,TRUE,23
10040,106,TRUE,23
10039,105,TRUE,23
10013,108,TRUE,23
10421,55,TRUE,23
10040,106,TRUE,23
10115,14,TRUE,23
10421,55,TRUE,23
10043,110,TRUE,23
10039,105,TRUE,23
6176,513,TRUE,23
10039,105,TRUE,23
10427,133,TRUE,23
10041,105,TRUE,23
5293,133,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10042,110,TRUE,23
10427,133,TRUE,23
10042,110,TRUE,23
6894,30,FALSE,23
10285,14,TRUE,23
10040,106,TRUE,23
10013,108,TRUE,23
6176,513,TRUE,23
6444,13,TRUE,23
6444,13,TRUE,23
10421,55,TRUE,23
10038,104,TRUE,23
10040,106,TRUE,23
10293,6,TRUE,23
10040,106,TRUE,23
10012,109,TRUE,23
10039,105,TRUE,23
10356,110,TRUE,23
10427,133,TRUE,23
10356,110,TRUE,23
10040,106,TRUE,23
10135,9,TRUE,23
10038,103,TRUE,23
10031,107,TRUE,23
10043,109,TRUE,23
7669,13,TRUE,23
10420,54,TRUE,23
6176,513,TRUE,23
10356,109,TRUE,23
10356,109,TRUE,23
10038,103,TRUE,23
10039,105,TRUE,23
7622,14,TRUE,23
10043,111,TRUE,23
10423,8,TRUE,23
10356,110,TRUE,23
9443,13,TRUE,23
10427,133,TRUE,23
10040,106,TRUE,23
10444,30,TRUE,23
10037,105,TRUE,23
6176,513,TRUE,23
10038,104,TRUE,23
10421,55,TRUE,23
10044,109,TRUE,23
5266,513,FALSE,23
10356,109,TRUE,23
10420,54,TRUE,23
10039,104,TRUE,23
10039,105,TRUE,23
10355,110,TRUE,23
10039,105,TRUE,23
10039,105,TRUE,23
10043,111,TRUE,23
10043,109,TRUE,23
10043,110,TRUE,23
10040,105,TRUE,23
5292,133,TRUE,23
6731,683,TRUE,23
10037,104,TRUE,23
5292,133,TRUE,23
10355,108,TRUE,23
10037,105,TRUE,23
10038,106,TRUE,23
10421,55,TRUE,23
10420,54,TRUE,23
10038,105,TRUE,23
6110,14,TRUE,23
10355,108,TRUE,23
10040,105,TRUE,23
10039,104,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10420,54,TRUE,23
10037,105,TRUE,23
10040,105,TRUE,23
10039,104,TRUE,23
10040,105,TRUE,23
10038,105,TRUE,23
10037,105,TRUE,23
10038,104,TRUE,23
10038,104,TRUE,23
10427,132,TRUE,23
10038,104,TRUE,23
10428,132,TRUE,23
10038,104,TRUE,23
10445,30,TRUE,23
10357,109,TRUE,23
6727,680,TRUE,23
6178,515,TRUE,23
10230,31,TRUE,23
9368,84,TRUE,23
6732,683,TRUE,23
10452,12,TRUE,23
6178,515,TRUE,23
6178,515,TRUE,23
6178,515,TRUE,23
6178,515,TRUE,23
10038,103,TRUE,23
10039,103,TRUE,23
10038,104,TRUE,23
6732,683,TRUE,23
10039,104,TRUE,23
10039,103,TRUE,23
10428,132,TRUE,23
10039,103,TRUE,23
4834,131,TRUE,23
2002,10,FALSE,23
1592,9,TRUE,23
9895,8,TRUE,23
4835,130,TRUE,23
8368,112,TRUE,23
10037,102,TRUE,23
6178,515,TRUE,23
6700,662,TRUE,23
6700,662,TRUE,23
10421,55,TRUE,23
6731,683,TRUE,23
5263,105,FALSE,23
10038,104,TRUE,23
10421,55,TRUE,23
10038,104,TRUE,23
10039,104,TRUE,23
10039,103,TRUE,23
10039,104,TRUE,23
10038,103,TRUE,23
10038,104,TRUE,23
10039,103,TRUE,23
10038,103,TRUE,23
10038,103,TRUE,23
10422,7,TRUE,23
6731,683,TRUE,23
6173,511,TRUE,23
7663,105,TRUE,23
7664,106,TRUE,23
7664,106,TRUE,23
10375,10,TRUE,23
10043,110,TRUE,23
10355,110,TRUE,23
6174,511,TRUE,23
6173,511,TRUE,23
6174,511,TRUE,23
10040,106,TRUE,23
6727,680,TRUE,23
7678,128,TRUE,23
10427,132,TRUE,23
5293,134,TRUE,23
10136,9,TRUE,23
5293,134,TRUE,23
6173,511,TRUE,23
6727,680,TRUE,23
10038,103,TRUE,23
10038,104,TRUE,23
10038,103,TRUE,23
7665,106,TRUE,23
3732,111,FALSE,23
6729,681,TRUE,23
5293,134,TRUE,23
7678,128,TRUE,23
6174,511,TRUE,23
5294,134,TRUE,23
10445,30,TRUE,23
10039,105,TRUE,23
7664,105,TRUE,23
7678,128,TRUE,23
6444,13,TRUE,23
10354,108,TRUE,23
10354,108,TRUE,23
10355,108,TRUE,23
10039,105,TRUE,23
10037,105,TRUE,23
10040,105,TRUE,23
10356,110,TRUE,23
10354,108,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10039,105,TRUE,23
10043,111,TRUE,23
10017,82,TRUE,23
10421,55,TRUE,23
10040,105,TRUE,23
10040,105,TRUE,23
10039,105,TRUE,23
10354,108,TRUE,23
10038,105,TRUE,23
10043,111,TRUE,23
5292,133,TRUE,23
10038,105,TRUE,23
10037,104,TRUE,23
5293,134,TRUE,23
10012,109,TRUE,23
10039,105,TRUE,23
10355,110,TRUE,23
10012,108,TRUE,23
5292,134,TRUE,23
10356,110,TRUE,23
10012,109,TRUE,23
10039,105,TRUE,23
10012,108,TRUE,23
10012,108,TRUE,23
10354,108,TRUE,23
10038,104,TRUE,23
10042,110,TRUE,23
10420,54,TRUE,23
10039,105,TRUE,23
10038,103,TRUE,23
10039,103,TRUE,23
10038,104,TRUE,23
10355,108,TRUE,23
10230,31,TRUE,23
10229,31,TRUE,23
10421,55,TRUE,23
10039,104,TRUE,23
10038,105,TRUE,23
10421,54,TRUE,23
10354,108,TRUE,23
10356,109,TRUE,23
10354,108,TRUE,23
10355,108,TRUE,23
10355,108,TRUE,23
5292,133,TRUE,23
10037,105,TRUE,23
10037,105,TRUE,23
10037,105,TRUE,23
10044,109,TRUE,23
10044,109,TRUE,23
10421,54,TRUE,23
10355,108,TRUE,23
10039,105,TRUE,23
10038,103,TRUE,23
10038,104,TRUE,23
10421,54,TRUE,23
10038,105,TRUE,23
5292,133,TRUE,23
6150,487,TRUE,23
10039,104,TRUE,23
10037,106,TRUE,23
10039,105,TRUE,23
7499,12,TRUE,23
10037,105,TRUE,23
10043,109,TRUE,23
10038,104,TRUE,23
10038,105,TRUE,23
10038,105,TRUE,23
10039,105,TRUE,23
10038,105,TRUE,23
10040,106,TRUE,23
10039,104,TRUE,23
10042,110,TRUE,23
10038,105,TRUE,23
10039,105,TRUE,23
6700,662,TRUE,23
10356,109,TRUE,23
10037,103,TRUE,23
10354,108,TRUE,23
10040,105,TRUE,23
10044,109,TRUE,23
10356,110,TRUE,23
10038,104,TRUE,23
10356,110,TRUE,23
9989,108,TRUE,23
